JGI12330J12834_1000008	3300000868-JGI12330J12834-1000008-299010-8	100.000	630	0	0	6799	4910	2	631	2.47e-154	485
Ga0065719_100268	3300000868-JGI12330J12834-1000008-299010-8	18.367	637	476	21	3723	5552	1	620	2.58e-62	215
Ga0078972_1006503	3300000868-JGI12330J12834-1000008-299010-8	18.198	566	402	19	25131	23587	7	562	5.29e-79	265
Ga0075122_10000557	3300000868-JGI12330J12834-1000008-299010-8	17.440	625	451	22	17699	19390	4	624	4.80e-103	335
Ga0075122_10000827	3300000868-JGI12330J12834-1000008-299010-8	15.620	621	459	23	13699	15396	4	614	1.09e-66	228
Ga0075122_10000851	3300000868-JGI12330J12834-1000008-299010-8	17.045	616	456	21	3153	4871	4	607	2.11e-59	206
Ga0075120_10000694	3300000868-JGI12330J12834-1000008-299010-8	12.074	646	485	21	9826	11619	6	616	1.16e-50	180
Ga0116200_10000074	3300000868-JGI12330J12834-1000008-299010-8	18.818	643	458	21	1589	3361	1	631	7.76e-94	308
Ga0164313_10000250	3300000868-JGI12330J12834-1000008-299010-8	15.152	528	387	17	20805	22259	11	520	6.65e-78	262
Ga0172377_10000119	3300000868-JGI12330J12834-1000008-299010-8	13.595	662	493	19	59001	60857	4	629	5.63e-64	221
Ga0172379_10000243	3300000868-JGI12330J12834-1000008-299010-8	18.063	537	381	19	104394	105917	10	516	2.57e-63	220
Ga0172379_10001592	3300000868-JGI12330J12834-1000008-299010-8	12.275	668	502	19	24868	26736	2	630	3.89e-62	215
Ga0222667_1000160	3300000868-JGI12330J12834-1000008-299010-8	17.384	627	449	20	16951	15272	4	628	4.11e-98	321
Ga0222658_1000332	3300000868-JGI12330J12834-1000008-299010-8	19.692	325	226	9	3	875	305	628	2.25e-53	188
Ga0208375_1000150	3300000868-JGI12330J12834-1000008-299010-8	14.682	613	465	20	63090	61360	14	604	3.18e-63	220
Ga0207733_100382	3300000868-JGI12330J12834-1000008-299010-8	28.571	651	427	15	25062	26966	1	629	3.37e-124	396
Ga0207718_100100	3300000868-JGI12330J12834-1000008-299010-8	51.429	630	286	9	6830	4962	13	629	2.90e-126	404
Ga0207719_100190	3300000868-JGI12330J12834-1000008-299010-8	29.339	651	422	15	11166	9262	1	629	4.87e-124	396
Ga0207715_100102	3300000868-JGI12330J12834-1000008-299010-8	18.942	718	470	24	71901	69799	5	627	4.20e-74	251
